Word,Count
\error"\);e.code=t.data,this.onError(e);break;case"\message"\:this.emit("\data"\,t.data),this.emit("\message"\,t.data)}},n.prototype.onHandshake=function(t){this.emit("\handshake"\,t),this.id=t.sid,this.transport.query.sid=t.sid,this.upgrades=this.filterUpgrades(t.upgrades),this.pingInterval=t.pingInterval,this.pingTimeout=t.pingTimeout,this.onOpen(),"\closed"\!==this.readyState&&(this.setPing(),this.removeListener("\heartbeat"\,this.onHeartbeat),this.on("\heartbeat"\,this.onHeartbeat))},n.prototype.onHeartbeat=function(t){clearTimeout(this.pingTimeoutTimer);var\,1
\`res.json()`,\,1
res.redirect('http://example.com');,1
\i=r(14),s=r(5),a=(r(3)("\engine.io-client:socket"\),r(34)),c=r(20),h=r(2),p=r(35),u=r(28);t.exports=n,n.priorWebsocketSuccess=!1,s(n.prototype),n.protocol=c.protocol,n.Socket=n,n.Transport=r(19),n.transports=r(14),n.parser=r(20),n.prototype.createTransport=function(t){var\,1
\n*u;case"\days"\:case"\day"\:case"\d"\:return\,1
#1631,1
rangeSubnets,1
path/extension,1
(before,1
responded,1
prepends,1
\i(t,e,n){if(!(t<e))return\,1
leafs,1
\`paths`,\,1
character(s),1
MD4,1
tC)st,1
\support,\,1
\n},n.prototype.destroy=function(t){var\,1
CR+LF,1
2014-06-05,1
\this.nsps)l.call(this.nsps,t)&&this.nsps[t].emit.apply(this.nsps[t],arguments)},n.prototype.updateSocketIds=function(){for(var\,1
\this.xhr&&null!==this.xhr){if(this.hasXDR()?this.xhr.onload=this.xhr.onerror=n:this.xhr.onreadystatechange=n,t)try{this.xhr.abort()}catch(t){}e.document&&delete\,1
_querystring_,1
\this.query&&(this.query=f.decode(this.query)),this.upgrade=!1!==n.upgrade,this.path=(n.path||"\/engine.io"\).replace(/\/$/,"\"\)+"\/"\,this.forceJSONP=!!n.forceJSONP,this.jsonp=!1!==n.jsonp,this.forceBase64=!!n.forceBase64,this.enablesXDR=!!n.enablesXDR,this.timestampParam=n.timestampParam||"\t"\,this.timestampRequests=n.timestampRequests,this.transports=n.transports||["\polling"\,"\websocket"\],this.transportOptions=n.transportOptions||{},this.readyState="\"\,this.writeBuffer=[],this.prevBufferLen=0,this.policyPort=n.policyPort||843,this.rememberUpgrade=n.rememberUpgrade||!1,this.binaryType=null,this.onlyBinaryUpgrades=n.onlyBinaryUpgrades,this.perMessageDeflate=!1!==n.perMessageDeflate&&(n.perMessageDeflate||{}),!0===this.perMessageDeflate&&(this.perMessageDeflate={}),this.perMessageDeflate&&null==this.perMessageDeflate.threshold&&(this.perMessageDeflate.threshold=1024),this.pfx=n.pfx||null,this.key=n.key||null,this.passphrase=n.passphrase||null,this.cert=n.cert||null,this.ca=n.ca||null,this.ciphers=n.ciphers||null,this.rejectUnauthorized=void\,1
`SlowBuffer`,1
img.shields.io/node/v/mime-types.svg,1
options.cert,1
(#1035),1
extracted,1
morgan@~1.2.0,1
Except,1
3.6.0,1
below),1
eol,1
2012-01-08,1
express-session@~1.11.3,1
\"\Range:\,1
coveralls.io/r/jshttp/range-parser,1
github.com/automattic/socket.io),1
addEventListener,1
`INFLATING`,1
`X-Forwarded-For`,1
Single,1
\"\Timothy"\\,1
Accumulate,1
(#1015),1
others,1
body-parser@~1.12.4,1
though,1
2012-09-18,1
holds,1
`./views/user/layout.jade`,1
\r.type="\TransportError"\,r.description=e,this.emit("\error"\,r),this},n.prototype.open=function(){return"\closed"\!==this.readyState&&"\"\!==this.readyState||(this.readyState="\opening"\,this.doOpen()),this},n.prototype.close=function(){return"\opening"\!==this.readyState&&"\open"\!==this.readyState||(this.doClose(),this.onClose()),this},n.prototype.send=function(t){if("\open"\!==this.readyState)throw\,1
1.0.0-pre3,1
if-match,1
(7+16),1
\error"\);n.transport=u.name,f.emit("\upgradeError"\,n)}}))}function\,1
github.com/socketio/socket.io-client),1
morgan@1.0.1,1
(received,1
decimalPlaces:,1
comparison),1
variation:,1
http://www.joostdevalk.nl/code/sortable-table/,1
\Error("\val\,1
protos,1
\exceptions"\\,1
they're,1
*126restricted-name-chars,1
data),1
Extracted,1
travis-ci.org/jshttp/methods,1
against,1
\String,\,1
0.9.1,1
#348,1
accepts@~1.1.0,1
`union()`,1
\0x8F,\,1
\Blob,File\,1
\string"\}\,1
img.shields.io/npm/dm/finalhandler.svg,1
\character,\,1
`app.use(fn)`,1
environments,1
Execute,1
\n(t,r);r=r||{},t&&"\object"\==typeof\,1
0f>,1
\t)o[c]=r(t[c],e);return\,1
#411,1
end-to-end,1
\packet"\);n=this.reconstructor.takeBinaryData(t),n&&(this.reconstructor=null,this.emit("\decoded"\,n))}},s.prototype.destroy=function(){this.reconstructor&&this.reconstructor.finishedReconstruction()},p.prototype.takeBinaryData=function(t){if(this.buffers.push(t),this.buffers.length===this.reconPack.attachments){var\,1
bad,1
[![Doug's,1
url:,1
iconv._codecDataCache,1
img.shields.io/node/v/finalhandler.svg,1
www.unicode.org/Public/MAPPINGS/),1
[audreyt],1
\`res.contentType('.json')`,\,1
\this.subs.push(o),this.subs.push(s),this},n.prototype.onopen=function(){this.cleanup(),this.readyState="\open"\,this.emit("\open"\);var\,1
table[i],1
farthest,1
successfully,1
enumerate,1
type-is@1.2.0,1
Buffer/ArrayBuffer,1
\more,\,1
\["\id"\]\,1
deviates,1
test-cov`,1
isMobile,1
\r=this;clearTimeout(this.pingIntervalTimer),clearTimeout(this.pingTimeoutTimer),this.transport.removeAllListeners("\close"\),this.transport.close(),this.transport.removeAllListeners(),this.readyState="\closed"\,this.id=null,this.emit("\close"\,t,e),r.writeBuffer=[],r.prevBufferLen=0}},n.prototype.filterUpgrades=function(t){for(var\,1
\r?r.protocol+"\//"\+t:"\https://"\+t),n=o(t)),n.port||(/^(http|ws)$/.test(n.protocol)?n.port="\80"\:/^(http|ws)s$/.test(n.protocol)&&(n.port="\443"\)),n.path=n.path||"\/"\;var\,1
2.0.0beta,1
3.9.0,1
falls,1
ci.appveyor.com/project/dougwilson/send,1
todo,1
\a=this._timeout;h("\connect\,1
(#1010),1
Namespace,1
`json3`,1
backwards-compat,1
\"\unique"\\,1
#1397,1
`OpenEvent`,1
2016-01-26,1
\"\blob"\\,1
type-is@~1.6.0,1
\o=r(19),i=r(28),s=r(20),a=r(29),c=r(30);r(3)("\engine.io-client:polling"\);t.exports=n;var\,1
\0x20-0x7E,\,1
%x5D-7E,1
DELETE,1
http://www.ogcio.gov.hk/tc/business/tech_promotion/ccli/terms/doc/hkscs-2008-big5-iso.txt,1
2013-04-12,1
\users=0-3"\\,1
executed,1
{string|Buffer|Stats},1
plan,1
express-session@~1.5.2,1
[boolean],1
explorer,1
[here](https://github.com/socketio/socket.io-protocol),1
.version,1
github.com/socketio/engine.io-client),1
r=n(19);t.exports=function(t){var,1
1.10.0,1
\n=/^(?:(?![^:@]+:[^:@\/]*@)(http|https|ws|wss):\/\/)?((?:(([^:@]*)(?::([^:@]*))?)?@)?((?:[a-f0-9]{0,4}:){2,7}[a-f0-9]{0,4}|[^:\/?#]*)(?::(\d*))?)(((\/(?:[^?#](?![^?#\/]*\.[^?#\/.]+(?:[?#]|$)))*\/?)?([^?#\/]*))(?:\?([^#]*))?(?:#(.*))?)/,r=["\source"\,"\protocol"\,"\authority"\,"\userInfo"\,"\user"\,"\password"\,"\host"\,"\port"\,"\relative"\,"\path"\,"\directory"\,"\file"\,"\query"\,"\anchor"\];t.exports=function(t){var\,1
\`.value`,\,1
\t=n,r=+new\,1
\#1631"\\,1
res.attachement,1
implement,1
body-parser@~1.6.1,1
Len,1
`methodOverride()`,1
They're,1
\"\callback([{name:\,1
req.accepts('image/png');,1
iteratively,1
3rd/4th,1
1.8.4,1
event',1
`keyInCollection`,1
operate,1
img,1
\stripping"\\,1
\this}())},function(t,e,r){(function(e){var\,1
https://coveralls.io/r/jshttp/type-is?branch=master,1
strings),1
approximation,1
\2000,\,1
`Event`,1
4.8.4,1
7159:,1
one-time,1
\"\'\,1
ups,1
#197,1
`name`(s),1
modern,1
\iconv.decode(buf,\,1
chooses,1
initializes,1
libxmljs.node,1
3.16.5,1
standard),1
#579,1
<=65536,1
\"\%s"\',t.type,t.data),this.emit("\packet"\,t),this.emit("\heartbeat"\),t.type){case"\open"\:this.onHandshake(h(t.data));break;case"\pong"\:this.setPing(),this.emit("\pong"\);break;case"\error"\:var\,1
pipeline,1
#539,1
6067,1
Put,1
\EUC-KR,\,1
http.get(),1
\this.nsps)l.call(this.nsps,t)&&(this.nsps[t].id=this.generateId(t))},n.prototype.generateId=function(t){return("\/"\===t?"\"\:t+"\#"\)+this.engine.id},a(n.prototype),n.prototype.reconnection=function(t){return\,1
contributor,1
\"\Jay"\,\,1
booleans,1
3.0.0alpha5,1
.all(check_something),1
2011-11-17,1
3.5.0,1
toLowerCase(),1
filesystem,1
closeTimeout,1
Didn't,1
2011-05-08,1
telling,1
\-2004,\,1
bug;,1
ee,1
000B',1
126,1
travis-ci.org/jshttp/accepts,1
\r},r.prototype.destroy=function(t){var\,1
comma-separated,1
-1,1
coveralls.io/r/jshttp/methods?branch=master,1
ci.appveyor.com/api/projects/status/github/websockets/ws?branch=master&svg=true)](https://ci.appveyor.com/project/lpinca/ws),1
#1829,1
triggering,1
(INADDR_ANY),1
'2kB',1
app.configure(),1
range-parser,1
4.9.6,1
afterwards,1
`ejs.__express`,1
parser)`,1
infinity,1
Watson,1
img.shields.io/node/v/raw-body.svg,1
`res.send(bool)`,1
2.0.5,1
`res.send(undefined)`,1
\FileConstructor]"\===i.call(e.File);t.exports=n}).call(e,function(){return\,1
\next),\,1
`express:router`,1
executable),1
enables,1
img.shields.io/travis/stream-utils/destroy.svg?style=flat-square,1
2.3.9,1
img.shields.io/npm/v/media-typer.svg?style=flat,1
having,1
---------------------------------------------------------------,1
`path,1
if-modified-since,1
body-parser@~1.5.0,1
\t=this.packetBuffer.shift();this.packet(t)}},n.prototype.cleanup=function(){for(var\,1
act,1
2.4.1,1
options.verifyClient,1
img.shields.io/node/v/content-disposition.svg?style=flat,1
`engine.io`,1
drudge],1
1.0.4),1
\[5],\,1
writing,1
[options.weak],1
\close"\),r.transport.close()}function\,1
1439816226334,1
\set("\session\,1
\failed"\),this.backoff.reset(),this.emitAll("\reconnect_failed"\),this.reconnecting=!1;else{var\,1
normalization,1
(seqStart,1
\setTimeout(function(){n.onError(t)},0)}e.document&&(this.index=i.requestsCount++,i.requests[this.index]=this)},i.prototype.onSuccess=function(){this.emit("\success"\),this.cleanup()},i.prototype.onData=function(t){this.emit("\data"\,t),this.onSuccess()},i.prototype.onError=function(t){this.emit("\error"\,t),this.cleanup(!0)},i.prototype.cleanup=function(t){if("\undefined"\!=typeof\,1
}}),1
Behaves,1
https://img.shields.io/travis/jshttp/type-is/master.svg,1
non-function,1
\o=r(20),i=r(5);t.exports=n,i(n.prototype),n.prototype.onError=function(t,e){var\,1
keys(),1
\o=n(10),i=Object.prototype.toString,s="\function"\==typeof\,1
\registered,\,1
eslint,1
#731,1
3.0.5,1
(most,1
Fallback,1
composing,1
fix),1
`app.routes.all()`,1
\e=this;this.transport&&(a("\clearing\,1
proofreading,1
blocks,1
--no-deprecation,1
nginx,1
conform,1
derives,1
img.shields.io/travis/jshttp/media-typer.svg?style=flat,1
removal,1
sass.js,1
{engine.Socket},1
jQuery,1
ack`,1
`router.use`,1
\s(){e.enable("\"\)}function\,1
{EventEmitter},1
falsy,1
2014-12-02,1
\"\."\,\,1
\(typeis(req,\,1
travis-ci.org/stream-utils/destroy,1
1.8.3,1
`res.helpers()`,1
process.mixin(),1
CI,1
www.npmjs.org/package/connect-busboy#readme),1
Nothing,1
2010-08-17,1
body-parser@1.4.3,1
cors,1
2.3.4,1
largest,1
`Cannot,1
`app.lookup.all()`,1
`expires`,1
verbs,1
travis-ci.org/blakeembrey/array-flatten,1
\null},p.prototype.finishedReconstruction=function(){this.reconPack=null,this.buffers=[]}},function(t,e,n){function\,1
4.8.7,1
\encodings,\,1
<=256,1
`X-Content-Type-Options:,1
`connect.static.send()`,1
DeFelippi,1
\JSON,\,1
\0x80,\,1
\`,`\,1
\s(this,t,e),this.nsps[t]=r;var\,1
img.shields.io/npm/v/parseurl.svg,1
smaller,1
`:`,1
\"\reapInterval"\\,1
(ie:,1
travis-ci.org/jshttp/content-type,1
content-disposition,1
\r(){n.once("\upgrade"\,e),n.once("\upgradeError"\,e)}if("\opening"\===this.readyState||"\open"\===this.readyState){this.readyState="\closing"\;var\,1
`utils-merge`,1
\"\verbose\,1
buckets,1
\www.npmjs.com/package/mime-db),\,1
\n.Encoder,this.decoder=new\,1
[@lpinca],1
`signed`,1
negotiator@0.4.8,1
It'll,1
[obj.parameters],1
Router#param(),1
type-name,1
prune,1
\BlobConstructor]"\===a.call(t.Blob),p="\function"\==typeof\,1
`app.use(subapp)`,1
\e=o(this.query);e.EIO=c.protocol,e.transport=t;var\,1
2.4.4,1
gulp,1
non-latin1,1
(#985),1
Replaces,1
intention,1
`req.acceptsCharset()`,1
#341,1
'Tobi',1
[2],1
technique,1
require('type-is'),1
\p(){u.removeListener("\open"\,e),u.removeListener("\error"\,o),u.removeListener("\close"\,i),f.removeListener("\close"\,s),f.removeListener("\upgrading"\,c)}a('probing\,1
io.connect`,1
greenbytes.de/tech/tc2231/,1
coverage,1
Assignments,1
rather,1
\n*a;case"\seconds"\:case"\second"\:case"\secs"\:case"\sec"\:case"\s"\:return\,1
img.shields.io/badge/made%20by-unshift-00ffcc.svg?style=flat-square)](http://unshift.io)[![Version,1
\"\+json"\\,1
\e["\long"\]?o(t):r(t);throw\,1
github.com/dougwilson),1
over-buffering,1
\automatically,\,1
(#1043),1
`Date`,1
Azure,1
class.js,1
Subdomains,1
https://img.shields.io/travis/jshttp/statuses.svg,1
2014-07-06,1
Inc,1
\1978,\,1
\i(t){this.method=t.method||"\GET"\,this.uri=t.uri,this.xd=!!t.xd,this.xs=!!t.xs,this.async=!1!==t.async,this.data=void\,1
#682,1
altering,1
recursive,1
`app.configure()`,1
img.shields.io/node/v/methods.svg?style=flat,1
\"\some\,1
\minute"\\,1
determined,1
img.shields.io/node/v/negotiator.svg,1
badge.fury.io/js/socket.io-parser.svg)](http://badge.fury.io/js/socket.io-parser),1
\"\views/partials"\\,1
DBCSCodec,1
\sent."\\,1
`.VERB(...)`,1
\`app.lookup.VERB()`,\,1
3.0.0,1
e(){if(f.onlyBinaryUpgrades){var,1
body-parser@~1.12.0,1
\%j"\,t),e.BINARY_EVENT===t.type||e.BINARY_ACK===t.type)i(t,n);else{var\,1
Shameless,1
typically,1
reqHeaders,1
algorithmic,1
separately,1
\n=this.hostname.indexOf("\:"\)!==-1;return\,1
3.3.7,1
npm-stat.com/charts.html?package=qs,1
[opts],1
`listen()`,1
options.key,1
pause,1
navigator&&navigator.userAgent&&navigator.userAgent.toLowerCase().match(/applewebkit\/(\d+)/))}function,1
restrictions,1
n.maybeReconnectOnOpen()});if(!1!==this._timeout){var,1
Request#download(),1
Previously,1
\parallel,\,1
\"\ETag"\\,1
19,1
`Express`,1
OR,1
meeee,1
#737,1
\t=this;clearTimeout(t.pingIntervalTimer),t.pingIntervalTimer=setTimeout(function(){a("\writing\,1
1.1.2,1
%x20,1
*(milliseconds?|msecs?|ms|seconds?|secs?|s|minutes?|mins?|m|hours?|hrs?|h|days?|d|years?|yrs?|y)?$/i.exec(t);if(e){var,1
\t=0,e=this.upgrades.length;t<e;t++)this.probe(this.upgrades[t])}},r.prototype.onPacket=function(t){if("\opening"\===this.readyState||"\open"\===this.readyState||"\closing"\===this.readyState)switch(a('socket\,1
Decompress,1
errorhandler@1.0.2,1
\['oga',\,1
.call(self),1
\inode,\,1
--trace-deprecation,1
badge.fury.io/js/socket.io-client.svg),1
'IE,1
keyed,1
#887,1
'application/json'],1
options.port,1
r.maybeReconnectOnOpen()});if(!1!==this._timeout){var,1
`keysInCollection`,1
\GET,\,1
companies,1
NOTE:,1
`app.match()`,1
req.get('content-type');,1
Delegate,1
`connect.utils.mime()`,1
r(){}function,1
\window.localStorage}catch(t){}}e=t.exports=n(5),e.log=s,e.formatArgs=i,e.save=a,e.load=c,e.useColors=o,e.storage="\undefined"\!=typeof\,1
classes,1
\present,\,1
'Not,1
langs..,1
testBuffer,1
type-is@~1.6.3,1
obfuscation,1
\/public/*"\\,1
Managers,1
`NativeScript`,1
express-session@~1.7.6,1
\handling,\,1
\Date,o=r-(p||r);t.diff=o,t.prev=p,t.curr=r,p=r;for(var\,1
{Buffer,1
express-session@~1.10.4,1
people.mozilla.org/~jorendorff/es6-draft.html#sec-object.assign),1
unload,1
[pull,1
`%25foo`),1
5.1.3,1
\planes,\,1
leaf,1
\"\proxy1"\\,1
UTF16-BE,1
'es',1
\(1981,\,1
byte(s),1
4.9.7,1
method-override@~2.3.3,1
error'd,1
#292,1
callbacks),1
Verifies,1
2013-01-25,1
(#958),1
fires,1
ever,1
\down,\,1
TLS,1
compression@~1.2.0,1
mvc,1
slack.socket.io/badge.svg?)](http://slack.socket.io),1
me,1
2.0.4,1
*not*,1
3.0.0beta4,1
Specify,1
options.ciphers,1
changes),1
o(e){var,1
useless,1
DONE,1
\XMLHttpRequest&&"\withCredentials"\in\,1
`app.disabled()`,1
\`value`,\,1
\"\proxy\,1
\res.send(body,\,1
connect@2.26.5,1
\shorthand,\,1
Method,1
*3(,1
\t)if(Object.prototype.hasOwnProperty.call(t,c)&&n(t[c]))return!0;return!1}var\,1
Change,1
accepts(),1
curSeq,1
dead,1
`View`,1
\r},r.prototype.open=function(){var\,1
\iconv,\,1
`res.redirect('home')`,1
user-level,1
consistency,1
\this.res,\,1
identity;q=0.5',1
escape-html,1
\streams2,\,1
http://www.kryogenix.org/code/browser/sorttable/,1
maintaining,1
Pass,1
req.get('Something');,1
enough,1
`req.acceptsEncoding`,1
process.Promise,1
method-override@~2.2.0,1
\e=l.reconstructPacket(this.reconPack,this.buffers);return\,1
param(),1
2011-10-24,1
\o=0,i=0;t[0].replace(/%[a-zA-Z%]/g,function(t){"\%%"\!==t&&(o++,"\%c"\===t&&(i=o))}),t.splice(i,0,r)}}function\,1
`Sec-WebSocket-Version`,1
visitor,1
connect-timeout@1.1.0,1
%dms,1
http://www.haible.de/bruno/charsets/conversion-tables/Big5.html,1
\this._callbacks=this._callbacks||{},(this._callbacks["\$"\+t]=this._callbacks["\$"\+t]||[]).push(e),this},n.prototype.once=function(t,e){function\,1
callback_,1
Introduced,1
Modules,1
\completed,\,1
2.4.6,1
compliment,1
img.shields.io/travis/expressjs/express/master.svg?label=linux,1
(#996),1
\"\connect"\:\,1
2011-03-29,1
0x00-0x7F,1
please,1
img.shields.io/coveralls/stream-utils/raw-body/master.svg,1
below:,1
\r=this;if(this.readyState="\pausing"\,this.polling||!this.writable){var\,1
4.4.0,1
produce,1
KyxidwN.1,1
%s,1
\t)r=a(t),e.BINARY_EVENT===r.type||e.BINARY_ACK===r.type?(this.reconstructor=new\,1
github.com/socketio/socket.io-client-java),1
\o="\"\;"\-"\!==t.charAt(++n)&&(o+=t.charAt(n),n!=t.length););if(o!=Number(o)||"\-"\!==t.charAt(n))throw\,1
3.10.5,1
1.8.x,1
e=!this.supportsBinary&&f.transport.supportsBinary;h=h||e}h||(a('probe,1
img.shields.io/node/v/depd.svg,1
Rauch,1
travis-ci.org/stream-utils/raw-body,1
supertest,1
`localhost`,1
\$("\.words"\)\,1
Disabled,1
computations,1
(chunk),1
endianness,1
\`app.param(name,\,1
reassign,1
`transfer-encoding`,1
down-stream,1
object),1
\n=o(t);r([n])}},u(s.prototype),s.prototype.add=function(t){var\,1
2015-11-28,1
\side,\,1
request](https://github.com/rase-/node-XMLHttpRequest/commit/a6b6f296e0a8278165c2d0270d9840b54d5eeadd),1
unknown/unassigned,1
2013-09-02,1
'application/vnd.custom-type',1
IE6+,1
3.0.6,1
`defaultValue`,1
Auth,1
locate,1
req.accepts,1
#127,1
{null,1
XHTML,1
\close"\)})},n.prototype.probe=function(t){function\,1
{Server|String},1
\t)n=a(t),e.BINARY_EVENT===n.type||e.BINARY_ACK===n.type?(this.reconstructor=new\,1
\"\all"\\,1
\o(t){if(c.call(this,t),this.requestTimeout=t.requestTimeout,this.extraHeaders=t.extraHeaders,e.location){var\,1
\p(){return{type:e.ERROR,data:"\parser\,1
0xE0-0xEF;,1
Hash,1
zuul-ngrok,1
Implementations,1
img.shields.io/npm/dm/parseurl.svg,1
travis-ci.org/stream-utils/unpipe,1
notes:,1
pathname-relative,1
expires:,1
`defaultEngine`,1
fall-though,1
minimum,1
\n*c;case"\minutes"\:case"\minute"\:case"\mins"\:case"\min"\:case"\m"\:return\,1
`charsets`,1
.decoder,1
Attempts,1
img.shields.io/npm/v/negotiator.svg,1
Stateful,1
img.shields.io/coveralls/expressjs/express/master.svg,1
img.shields.io/npm/dm/isarray.svg)](https://www.npmjs.org/package/isarray),1
{http.ServerResponse|http.OutgoingMessage},1
\this.query&&(this.query=u.decode(this.query)),this.upgrade=!1!==r.upgrade,this.path=(r.path||"\/engine.io"\).replace(/\/$/,"\"\)+"\/"\,this.forceJSONP=!!r.forceJSONP,this.jsonp=!1!==r.jsonp,this.forceBase64=!!r.forceBase64,this.enablesXDR=!!r.enablesXDR,this.timestampParam=r.timestampParam||"\t"\,this.timestampRequests=r.timestampRequests,this.transports=r.transports||["\polling"\,"\websocket"\],this.transportOptions=r.transportOptions||{},this.readyState="\"\,this.writeBuffer=[],this.prevBufferLen=0,this.policyPort=r.policyPort||843,this.rememberUpgrade=r.rememberUpgrade||!1,this.binaryType=null,this.onlyBinaryUpgrades=r.onlyBinaryUpgrades,this.perMessageDeflate=!1!==r.perMessageDeflate&&(r.perMessageDeflate||{}),!0===this.perMessageDeflate&&(this.perMessageDeflate={}),this.perMessageDeflate&&null==this.perMessageDeflate.threshold&&(this.perMessageDeflate.threshold=1024),this.pfx=r.pfx||null,this.key=r.key||null,this.passphrase=r.passphrase||null,this.cert=r.cert||null,this.ca=r.ca||null,this.ciphers=r.ciphers||null,this.rejectUnauthorized=void\,1
IncomingMessage,1
2014-08-11,1
2010-05-22,1
conditional-GET,1
\"\static:"\\,1
exterminate,1
Trim,1
`.quality`,1
backwards-compatibility,1
`backo`,1
\"\attachment"\\,1
lowest,1
Server#host,1
matter,1
\primitives,\,1
2010-11-16,1
impossible,1
\t=this.request(),e=this;t.on("\data"\,function(t){e.onData(t)}),t.on("\error"\,function(t){e.onError("\xhr\,1
http://en.wikipedia.org/wiki/GBK,1
accepts@~1.2.2,1
res.links:,1
\replacer"\\,1
streams2,1
`+`,1
\information,\,1
intentionally,1
`app.remove.all()`,1
ensured,1
\e=f(this.connecting,t);~e&&this.connecting.splice(e,1),this.connecting.length||this.close()},r.prototype.packet=function(t){h("\writing\,1
`reconnection`,1
2015-09-21,1
(U+**00),1
`type-is`,1
scheme-relative,1
ServerResponse.prototype.assignSocket,1
2.0,1
h=new,1
raw-body@1.3.1,1
[franck34],1
optimizing,1
coveralls.io/r/jshttp/on-finished?branch=master,1
r=this.transportOptions[t]||{};this.id&&(e.sid=this.id);var,1
2014-05-23,1
\n={_placeholder:!0,num:e.length};return\,1
`router.VERB(...)`,1
0xFF,1
applying,1
#631,1
r(e){var,1
row:,1
layerError,1
express-session@~1.10.3,1
selection,1
_pids/logs_,1
0.7.10,1
3.20.0,1
3.15.1,1
img.shields.io/npm/dm/raw-body.svg,1
'deflate'],1
req.url,1
\holes,\,1
{(Function|undefined)},1
merge-descriptors@1.0.0,1
round,1
2011-05-27,1
\e=[],r=t.data,o=t;return\,1
HttpOnly');,1
